vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
0d16256d-9d36-48c0-bc0a-385d7db79658,5/17/2023 13:08,97.9324537264368,75.1848393772981,889.68188155755,448.790225707709,2117,68.2427964814447,0.308936893225676,compute,high,waiting
0fc0b467-2b1c-4ff3-b6ee-3431e3d22bb4,7/1/2023 5:31,7.26000665476053,3.1315503532214,835.032323743844,,5566,56.6574211949055,0.542534346638769,compute,high,completed
c159791d-13cc-4875-861a-acd60b8f7375,6/23/2023 18:52,76.6669301027875,54.6562223469603,975.851731046827,,5571,89.659463474661,0.781825761508307,compute,low,waiting
40b8ac3d-69f0-4830-a2ba-40045ce7ed50,2/3/2023 10:12,26.6370391609096,32.788391474803,792.104378334634,,3362,82.0232278870947,,,medium,waiting
0ff9b65b-73ce-4fb8-bc2b-9302e19788fa,,36.8598919943575,97.0263891426999,206.07071954446,73.1499668304269,1912,9.58036907064975,0.101976815311024,io,,waiting
cd549f0a-1c1c-4812-9c10-f9bc12d86dde,3/19/2023 14:42,21.9279385203067,39.6352800843787,146.780990994359,464.821191117059,5827,50.0571749305883,0.634148350705111,io,medium,running
db3c17f4-3027-4d2a-8711-93d66c5736d6,4/28/2023 3:59,78.9037891461865,0.633407123791762,705.159271483344,438.695206829589,3621,51.2004594779776,0.0695349751647612,network,high,waiting
9faba4de-0473-49a2-94f0-6a7785a26a51,7/18/2023 11:42,14.4240102021566,41.5056842041037,655.688326299691,,3308,2.03746699816003,0.172499192665018,io,low,completed
8a4c0856-8ba5-44fe-934d-0f44bc846ddc,3/27/2023 17:23,,21.1361577242946,532.259374533825,489.059813520272,7215,53.0870018662525,0.107013554216644,network,high,running
,,66.1577648229834,91.4246187558656,734.142926670731,470.797353048421,1735,12.5966372832515,0.194365409299333,compute,medium,
907c6b4e-cbdb-4b2f-b013-18fb7eab270a,3/25/2023 23:51,5.90232452691147,7.16796534081708,416.590655905104,,9320,,0.530411621635572,compute,medium,completed
aed34031-240e-49cf-8ba8-32f0f772b269,5/14/2023 5:48,81.0981731600153,77.4571004696224,680.869805574827,373.919336307296,226,57.2843164265788,0.0434783070706655,network,high,completed
4679ff6e-68fa-48be-80a8-4bb61f497928,2/2/2023 16:42,62.7755716162979,70.7247299197576,748.134784343868,,3005,88.4584573477483,,network,low,running
6a8d1229-d31f-4d31-b952-74473177a512,7/4/2023 18:31,90.4982319578341,98.5784727686548,531.43500884508,381.575326401916,5754,33.1264380897584,0.542644346520364,compute,low,running
4f22397a-b592-40ef-ab1f-d996b7ddeedd,1/9/2023 17:57,74.8722306408638,59.980419651319,631.510101476753,,805,54.0978919370713,0.974850139712176,io,medium,waiting
beca119d-faf3-4358-818e-fb8187144b84,3/26/2023 21:42,,,560.4132357206,394.165621375622,6018,22.5936255458959,0.440035530909545,compute,low,completed
f876e7a7-88a9-481b-b018-c3545aaf031f,6/1/2023 9:28,83.6547180619197,81.695054211779,76.9038303577844,477.328701874928,2305,85.9907781348905,0.101911251588898,network,high,running
9bcb4a10-1299-43aa-9870-418790de6be8,2/4/2023 5:50,27.8050238301222,15.0299704588445,219.802463016161,27.072429820011,,3.41129760630405,0.306009509722486,io,low,waiting
52689a02-223c-4613-acbe-796975af78d4,7/1/2023 9:34,54.6950061844563,,954.280666827269,9.66011305689718,1893,41.1535160866518,0.833738078871268,compute,medium,completed
b6b07dfe-bf5a-4d82-bf8f-59c8a10b3ae6,3/12/2023 11:42,29.361681980341,8.10604068350975,679.500116582289,419.797167936331,5909,,0.959335272541609,compute,high,completed
1357554c-8551-4785-997c-b717e66a790a,1/31/2023 22:36,96.8204391090508,22.0544035537341,750.484574134198,295.949454588711,5976,24.0943919592607,0.143107355593604,compute,medium,running
,4/6/2023 18:30,22.6196300842006,73.6045032989364,151.836324581862,390.543765547914,5169,88.6987147995854,0.254676013260357,,,completed
f684937b-aaf1-4f13-934f-c0c69fd2a0bf,4/24/2023 16:11,1.57382396704625,51.0580678430797,262.881636635593,204.340744158614,8882,75.915729484108,0.805573440989131,compute,high,running
,5/12/2023 11:37,32.5854842003796,14.060463511665,750.751468091023,430.547764168193,1743,56.1203797678442,0.979945504689851,io,low,waiting
dcbf2440-8915-4427-97da-bc7197c8265b,4/21/2023 21:18,50.2509396969804,71.5034245606342,355.149361875637,117.185657561441,4099,19.3331202644108,0.846228558389564,io,high,completed
74cbde4b-62b5-4254-bc2d-9408e629051c,,2.8362934230075,91.5380072150014,228.504800602516,249.802770552554,4902,34.2448248785946,0.941242687893121,compute,low,completed
e50a1a0c-ddfb-454f-91fd-17fec46a291c,,,87.3809038423545,360.280242738754,120.175025254324,3317,40.2844112667427,0.745984558740088,compute,medium,completed
,2/10/2023 2:03,87.428277495123,,332.778100728426,242.60752410569,,10.1570933778886,0.107969336082407,,low,running
a7003401-fd66-48d8-855a-5750bc91512d,7/3/2023 15:01,70.473219441667,65.5636617881121,193.131870966498,333.776466406912,9971,96.3497741029683,0.21278481227087,network,high,running
f4469163-d8df-498e-bd11-738647ff868c,4/12/2023 0:49,,60.9605965858857,976.774463386968,15.6852244790847,394,88.1119795457953,0.317348637675525,io,medium,running
dab78cb2-78c2-43b6-adea-1a3bbdec75a8,5/10/2023 23:54,95.5961750708251,26.1403470423826,62.7766380776239,178.002726010172,830,88.5070720596198,0.0427493374891766,compute,low,completed
ec44f271-8b16-46f0-a206-073b342252bf,3/23/2023 2:08,95.8279333842105,54.7647276522266,,395.847813507414,250,95.6853159166611,0.615957805439508,compute,medium,waiting
58c53233-e101-4916-ba97-7a236c9b2ed7,2/27/2023 17:26,82.4266469703228,8.39278260870944,,483.611565809076,2872,7.40099838260089,0.805200576368226,network,high,running
50bd3701-75a6-4033-b26c-e8d616b1c7a6,5/13/2023 21:35,60.7741847385851,29.9333169820465,888.127936582309,460.88820790835,970,29.2869782603718,0.546522417884113,compute,low,waiting
a6dc7396-293f-4dde-a8f4-4ef64066e0b6,3/31/2023 8:19,48.7764559497706,12.2595624681066,384.563841953817,234.076400211963,6531,61.1895013184469,0.105303668608084,compute,low,waiting
95d5fa4e-4735-4f1c-833d-e7207a7005b7,1/27/2023 5:59,1.33161132464673,26.1547450981982,714.706905661249,25.8751339418235,5570,26.0352468709445,0.13159746179836,io,medium,completed
2642e382-7b69-49f1-9d9e-6c360c1116b2,4/13/2023 0:43,60.6261906226541,,779.147577481004,96.0589313683615,8292,65.6976557511069,0.585122633447669,compute,high,
65ecb569-5e22-41c3-845e-500bd66b8719,,,91.5758296678316,,176.016967044463,,53.7338601768729,0.642725812865231,network,medium,completed
b3aad780-e337-4dba-9000-8602ea478895,3/11/2023 6:53,81.8101050024029,19.652095228513,528.307907512125,216.799172300589,3054,53.7845288250984,,compute,low,running
77b88284-8ec1-4761-ab03-ca1b4060bab8,3/23/2023 9:07,34.0604643884351,81.5496446965095,128.593387740551,473.788514462926,3001,59.0912523212027,0.772905690342124,io,low,
9f008f53-437a-44da-bdfd-ccdd1cd5e895,6/26/2023 15:22,15.2047025044422,88.3066188432735,485.276912334844,437.527166405831,,50.038799606289,,network,,waiting
1bfaf073-72e2-4e5e-92a6-6f5bcabde53d,2/23/2023 18:00,78.4058614467154,56.7126236548802,963.951997415678,2.75323859983017,1278,97.4905425536218,0.551102783396103,io,high,waiting
c50e27dd-9d9a-4819-a7a8-d0441fca4f35,4/10/2023 11:58,74.3937820631741,26.702100032234,407.918011188569,324.139433653196,8534,54.1031726685998,0.0925352033940788,io,medium,completed
a613fa62-6e3f-4d57-98e9-6d922fb178d5,5/4/2023 15:14,96.7046791979323,17.8418144476825,,75.6436485064185,3548,6.89397003816895,0.0205940218864293,,low,completed
,2/1/2023 17:45,87.4842361939338,57.9361681627834,411.346430025035,49.1175308423136,2800,63.6996689985978,0.363514341164132,io,high,completed
,4/22/2023 22:36,55.5662625272407,63.0816273979006,934.78415003324,122.775486558547,8569,97.9393694326513,0.286201944480076,network,low,waiting
ef27952b-f23a-43b0-b316-b6dea7bcb827,1/4/2023 14:17,10.1284246964742,1.47029079857933,488.863645317622,347.264516616295,671,,0.454013425907184,io,medium,waiting
886384e3-60c5-41bd-979c-7a901bc83350,7/13/2023 6:59,48.350065838396,67.8155682726925,886.412187231765,225.010432376798,2730,28.1450505766998,0.258002007187901,network,low,waiting
5a8d3873-9c86-4bad-8c9b-3c273004fa35,3/12/2023 8:58,31.3695054022317,17.6639485877015,165.530877027566,329.142546257467,1032,70.1198213791193,0.946979811290691,compute,medium,waiting
edec7dae-2752-497c-8758-8c186cd0629c,1/21/2023 3:05,,87.4236184712613,430.94858090759,411.267334518044,8267,50.8384226191327,0.16998418955444,io,high,waiting
ba20a6a2-07a3-4e74-a08b-50d002a5fcc3,6/30/2023 14:50,30.1701574639653,39.8267074902606,181.660665301503,90.6167549552903,3,42.2945969230107,0.677381931342707,network,low,running
cf44be32-0fc5-430b-8f37-ce816b07fdd1,1/23/2023 17:10,86.1822991975595,14.4826924778407,782.560033017606,236.591402158029,,39.5475459914505,0.0297306044711476,network,high,running
251da3b8-23f2-4363-8d14-8bdd83b6a504,7/14/2023 13:27,,52.0941513803587,455.123720858771,458.293460167166,9374,61.6546584501023,0.0191059741810378,io,medium,completed
,3/8/2023 12:48,31.5465157167055,94.0593692285698,494.340124802527,434.767368382014,,70.2907964293661,0.0491296357040837,compute,medium,completed
378c8ac9-90dd-4424-ab19-18477036a8e8,6/7/2023 23:49,59.9581346373994,77.1455393447369,823.418311301131,59.0601578596946,3572,75.3800352930337,0.0676508106360427,,medium,running
,7/3/2023 22:48,43.0180857639054,84.8339715288099,,329.361031001308,155,37.8264559034341,,io,medium,waiting
6c549795-b234-4d1d-81e8-65ac807eef80,6/15/2023 17:21,90.9092757028563,28.3916030738432,630.500185881799,24.9788361449813,1731,82.2345338080709,0.832707314374807,compute,low,completed
41382975-586e-48cf-9695-2827efa1c592,6/17/2023 7:52,18.7360901426322,72.1477844897313,609.499788694681,370.46882498288,2019,11.8478400551073,0.846597885063166,network,medium,completed
4f56c6d2-144c-4aeb-8658-8d61470733fe,4/26/2023 3:41,69.7728401784959,,778.699579892197,482.883345076692,1454,67.9729928583475,0.363317830129979,io,low,waiting
,2/23/2023 22:47,97.0375327837216,3.76846299164922,,354.878953867016,8245,12.7505311478077,0.23960108668063,compute,medium,waiting
93d98a21-06c9-4d26-8941-7f04dcb8e82b,3/21/2023 5:29,17.527551956309,50.7434315694944,723.866221869706,305.121778143385,896,37.2807025851907,0.855790384535165,io,high,running
75cebafe-862f-44cf-88af-945fd974054a,2/6/2023 18:54,20.1966428424203,0.569125312648843,893.048994652856,37.2215482603145,9766,55.1499712547422,0.253198830338464,network,low,completed
9a8baaa2-7cb8-4b13-8dd5-a45c61c74475,3/14/2023 7:10,69.3723338672227,65.7664328053842,583.366404677579,87.6674922420155,,96.4364962119088,0.80184031152933,compute,high,waiting
b660329e-c226-4ddc-be4d-1d0479e1482a,3/18/2023 13:47,,32.5068522667172,85.4929542559346,,6104,67.7768521393031,0.858420152699779,network,,completed
90a298ae-e215-4cc5-b91b-6f711b6dadc9,6/27/2023 6:54,49.0549054793932,69.3327837318677,162.024959479652,,997,84.9747828548866,0.372195463998067,compute,low,waiting
87655993-71af-4ec1-9320-c8f516e4e78e,7/12/2023 3:58,60.9686465147121,44.1642417254714,380.975546013881,246.922053035432,5533,31.4689464543294,0.937736969881185,network,low,
de15e29d-3a08-4a47-a0fe-70f0fb99cf27,3/27/2023 2:55,21.2682408811828,48.6525291086622,335.44424786383,208.006174760297,5372,61.7994711649944,0.070501985986355,compute,high,running
5aa41192-b392-4879-84f7-d9c364c33e74,1/30/2023 22:09,47.6614228567326,36.0663004308355,,317.434158812039,2534,25.1843938937333,0.650931020246034,compute,high,running
6ffafd3f-d96f-4115-ac32-ced3a8876ae6,7/2/2023 4:03,11.2071880874915,19.0245222415516,706.184539906037,156.659722630206,8432,12.0241082664502,0.559247588387535,compute,,completed
ba9ae0fe-8341-4172-af24-73c5ccf1bd19,2/28/2023 17:22,32.1421925275664,76.2104674314107,590.559169216593,378.457899206205,3437,15.1040016958199,0.649750819320155,compute,medium,running
ab64f3ea-6b0f-492a-bed5-192347e03012,4/9/2023 9:37,28.4779705030954,86.1525080175301,717.901754791967,243.42731740898,4544,65.8574129481039,0.591942488582992,,high,completed
6aca2a49-e155-4823-972d-2fbf57dab2ed,4/9/2023 12:42,44.462536010242,,894.95643703797,55.2805334735634,5526,98.6789540670244,0.546209195321684,compute,high,completed
ee362de9-4521-483e-969b-7f1f3f6fd66f,3/10/2023 4:19,93.0126362243697,17.3114043926949,365.048272408037,304.762599188384,5643,91.0615946054639,0.45048407220745,network,high,
a76a70b7-7b22-4dcc-aff7-eb202b734a67,4/12/2023 10:25,18.1267662147842,92.1407174554541,42.7616477302461,47.3339848088823,297,81.9189803389074,0.840562351664731,network,low,waiting
89e5d32c-7bce-4139-8767-8608f7fa4ea3,6/27/2023 3:36,40.138824662472,52.75789243634,922.608176336241,465.242639547963,9985,59.407960848302,0.210061329105778,network,,
63475eef-c097-43fb-bd9f-486ea91ea677,3/18/2023 21:24,61.5597219109644,99.0102865549223,43.3610689218089,172.614512741465,2888,61.1302189578145,0.848729007693274,io,medium,running
86da4958-8ceb-4037-bc15-395632bb7dbc,5/12/2023 19:57,,12.2261495363946,235.09334111812,403.26306623236,,49.9418887547847,0.865991871396955,compute,,waiting
56f186db-bbbb-42ab-806d-0784bd6f13dc,5/14/2023 19:33,13.3148191535768,44.641565145788,349.246499109816,496.393099097719,9866,67.6505045270078,0.75109600107463,io,,
db1a0fb7-b200-4ff2-9151-fc3f5cf86363,2/9/2023 12:32,91.7876616993113,16.4055878576696,871.486665504509,183.781728067841,3242,22.5366698996629,0.332952894625582,,high,completed
677c7785-9f9d-4b18-b855-cd7695478023,2/1/2023 21:27,8.10537886340615,85.2826949476112,480.460928405368,466.32571049923,5669,65.5801544645402,0.0185302903008955,io,low,
,,48.0741397160264,18.3985666411065,918.614739259269,143.072272826341,121,9.45083086270671,0.321269386057216,compute,high,running
bbeb4126-786a-4850-99ca-e498b8cab236,2/25/2023 10:32,45.4589867230482,68.1965258389235,157.520164494534,335.439129432614,6124,45.4699240876445,0.349219306416189,compute,low,
1d0bfbbf-519c-4f1c-bd0b-9ba91feff1bb,4/5/2023 10:43,20.9602728877195,60.4933383280487,51.9141901528665,133.943477878568,9783,,0.243580159448604,compute,low,running
fc8da7be-d1c6-4cf2-a323-27c107870282,5/14/2023 2:08,34.7459668115847,37.661716844756,690.604824775414,164.67025073376,6421,37.153181905428,0.128674539418396,network,low,waiting
b7d46101-bec4-48d3-a08b-5ff5eb224c44,2/17/2023 17:35,45.4165268348398,60.3585706031264,51.4001438837432,267.955106574354,3853,80.0275568196326,0.13594695224603,,high,completed
,1/1/2023 20:45,86.5211462910629,8.03428968051598,356.835484934632,41.1208941122694,7863,70.292609698673,0.433264341239232,network,,running
012f0713-30ca-4cb7-9da0-85e96e967fa0,7/10/2023 20:45,95.5064145373559,82.3580160358241,904.412243520236,178.255114272166,7898,77.7066265381342,0.185323133015673,io,high,completed
ab836d7f-431d-4e43-a53f-1fab517ee84c,,51.8925678637165,,702.743680543772,439.838364866397,3897,36.5704130475766,0.2828483115067,network,medium,completed
809d14af-119f-47e4-8193-26855f82cf99,6/24/2023 15:46,,30.1722040655716,722.16124371575,27.4279550093021,2216,20.8853861278506,0.401151933011851,compute,low,completed
f4432f3a-8e8f-4481-8576-86f252d48554,7/2/2023 14:06,60.8171585676779,47.8430646644332,650.077307767332,231.813973073879,6223,89.5408167935892,0.677400644074057,network,low,waiting
2f942c8d-7754-4909-ac3e-d7be79d71253,2/1/2023 1:23,34.9087341987675,41.9895902271581,,305.086526767301,6255,3.93403591678433,0.452227657510507,network,high,completed
39438791-29fe-4719-a897-69a17a1b870d,,19.4194207613469,92.0507100044748,850.966273758808,262.680684079671,7184,,0.105878321532994,io,high,completed
3938a0dd-9248-4149-8fe5-7f328e25d952,3/4/2023 21:59,41.3134771782764,32.3606113278369,122.496655922008,158.675245563427,3698,66.0860167155724,0.800218430826529,io,high,waiting
412860e3-257e-418f-8cae-4e70a0baf38f,5/7/2023 8:59,52.2824282923847,70.7739184507205,290.165969891036,288.508938103598,3159,1.04552895491498,0.372882038059915,io,medium,waiting
70f30478-0aec-4125-9302-c8253b7a10ee,2/5/2023 3:20,4.44433882595561,72.4446809768646,201.830867444515,116.898532744645,6169,10.6115295171186,,io,,running
5b8092b5-33c4-4bae-94cc-7f38caddbd72,7/17/2023 3:55,14.584116587085,85.4059597959367,42.7513054938211,398.364835624155,,10.963474222678,0.690051460440816,io,,running
71880412-78fc-43d6-ad41-432ddb88b6df,4/16/2023 0:33,60.018442398144,16.4732252969223,202.006507215191,240.710787668312,5598,53.1101177491164,,io,high,running
,1/19/2023 0:29,22.5001594677162,22.9429558938352,,120.112827896291,4021,24.3718393796366,0.177773798574869,io,low,running
0bf3966e-346e-4f1b-b694-844a24877bcc,1/7/2023 4:16,83.7326376081297,28.8780400036497,,235.252736888469,,69.1723936170865,0.653836958791183,compute,medium,waiting
4e0b13cf-3e9c-40c1-af19-597e78e854d2,5/1/2023 0:42,32.694224977419,60.7906682114286,551.564021854882,,9867,5.31170533732192,0.327698813330003,network,medium,
8c866efa-6ee9-40b7-b768-3bfef14d175e,1/23/2023 19:08,10.483420725325,,356.622313757472,440.827453390011,5151,28.9142044400856,0.0861145586873589,compute,medium,completed
fe162ab4-f27f-424a-8e57-fd11685d4e17,4/2/2023 21:01,8.3530588555317,21.4571244384375,305.428523481115,212.421742071843,2455,19.746127900465,0.252369141420144,network,low,running
17196944-6387-4276-94e7-f767d36215bc,4/2/2023 20:26,93.7123020531779,39.7145009162207,801.704243309972,249.318838380217,1507,,0.654239059351766,compute,low,completed
7f815c36-f032-4ef3-a955-ffbae70d4075,6/30/2023 22:33,11.8020311241879,27.0101718794971,8.09521614222574,216.09064397387,102,97.2068450888298,0.328347299095899,,medium,completed
a63857c8-5236-440e-95e2-457e7e574816,2/26/2023 3:43,14.090976416206,42.660795088179,,243.37305664424,8827,,0.772325821168028,io,high,running
4d6f1dd7-ea2a-46ad-a676-c45d01e03455,,86.2666057932753,31.7767864089266,826.658324336018,453.712729767527,5876,52.753797445948,0.0899426097333631,compute,low,
e9c87247-f230-48f5-9e17-d17875483a6e,,,50.5940580094914,718.40087555589,233.721047789823,7775,30.0213171698999,0.475708556188339,io,low,completed
1714252e-94f1-452d-916d-eff622d2bdcb,1/31/2023 16:20,66.5951410754416,66.1791700122295,129.980741109895,116.693873135852,1680,,0.30264985042519,network,,waiting
cccdac01-4e19-47f5-a020-aa225ab38e53,5/10/2023 13:58,81.6725687029891,90.456737892083,,266.806574220184,2985,55.785374198335,,network,medium,waiting
c4ba0a79-aa51-46de-9b1d-f8d22aeab579,3/11/2023 14:47,60.7180640130192,86.5461110191788,993.685514101722,,3380,44.2964506936524,0.639021611362022,compute,low,running
ba8a81da-c262-47ac-adde-edea01eab852,4/9/2023 4:44,95.7488543447849,93.7929541809419,324.160072800267,,5197,75.6112426307677,0.918137137510908,compute,medium,waiting
8bcbd29a-dd83-464c-869c-6c5f5ce0a814,6/11/2023 2:58,70.8882899260841,94.8515604846958,233.272550925497,179.713225978188,4759,67.2800514924733,0.608056453943467,network,high,
487112f6-68b0-476c-9a43-4b5f3be31ca5,7/7/2023 4:11,,73.2712525182257,98.5010840095769,13.3562360741073,,,0.315177804862862,io,medium,
7c14707e-be8e-43f6-982d-69fbefd06558,2/23/2023 3:07,55.8410026545879,42.4916261787547,578.249862032835,300.3267447745,7798,42.8408240743185,0.39054027320791,network,medium,waiting
804f9774-80bb-4d39-bb75-cebce4c69581,7/5/2023 9:37,71.8186526089183,78.0292513645016,227.394603640151,295.795701319785,3137,72.3139313798987,,io,medium,waiting
e953636f-c614-4ab6-8699-a569b3d30d35,3/5/2023 20:54,80.1957240373445,70.2061065088338,512.927145964529,416.490116968834,778,53.0766053405615,0.90364779324573,,high,completed
7f422f1b-ad76-49e0-8a55-6c7de2db2ebf,6/22/2023 8:57,2.63213352840915,33.0166421451515,36.0451593507106,182.97377294882,9562,47.4811654781289,0.547862339309488,compute,medium,running
0b14dc01-7f65-4e3a-8dea-170207b7e9ee,3/25/2023 22:01,71.8878915271424,98.5590240151077,624.463510903008,56.8665824329683,6355,73.8135680563277,0.0702396513930397,network,medium,
ca1372a4-a925-425a-a824-8f069f977b1f,4/11/2023 3:38,82.5680821019449,85.4392920661442,43.402921723991,454.86195343902,3897,55.6277733346441,0.291496937959437,network,low,waiting
415cb616-14d2-417f-af54-715a7258421f,5/14/2023 16:10,74.6833810935356,27.1718760169753,553.462824414325,92.1441304349709,8924,53.0220245935812,,network,high,waiting
904926a6-29fd-4595-87e4-989660e751cf,,,40.0979114070627,307.647051644236,487.765683277198,1515,15.0794458864453,0.0146527161730314,compute,,running
f7ca0680-93db-4d84-b464-23fde4a3f24c,3/1/2023 17:53,,17.6863868285253,,,75,29.859257892893,0.532784584781935,io,low,running
05158556-422c-43ee-834e-2473d09a1f63,5/12/2023 22:37,54.9418583299815,,458.962517630657,400.771182099111,,90.3877560785444,0.999171658161408,network,low,running
,4/3/2023 18:27,70.4643698826602,6.59351156785309,235.884079556906,,3322,40.0882623607004,0.756167735424887,compute,low,running
9c293d95-4070-4a6b-a3f9-79c6ad0fadb0,4/11/2023 5:40,92.2914290632485,98.0831863824208,746.632073771453,328.816159717037,6823,69.979960825974,0.558989294113083,,medium,waiting
092f5c0e-4035-46f3-b604-277233bd00c5,3/9/2023 6:12,,7.61522149823916,587.125674202355,234.999273417401,9435,26.7564711946408,0.822397386081596,io,low,waiting
,2/1/2023 19:25,88.7834306283469,30.1861313355489,833.463393310495,163.162825865939,4284,21.5680436381264,0.158713007666031,io,high,waiting
e79ff000-9bec-4b4a-ae5c-185aa16c5dc3,3/4/2023 12:33,70.1256847445727,9.66312628005546,473.487233775177,40.1500209264288,7223,61.3720376802758,0.0929513459447799,compute,low,running
9f56b140-4b8d-42f3-a6ac-e7566b6c48aa,6/1/2023 9:42,6.83363774388475,91.7962901163803,,446.659807703894,7578,53.8720461337394,0.897194033877711,compute,low,running
7e2791cb-876d-473d-9fb0-b483ad875a21,7/12/2023 7:18,50.0828190001621,42.7264894560437,351.346399028515,,4143,71.9082614662014,0.499075495575563,io,low,running
,6/23/2023 10:33,28.6486348315242,56.3277042437069,408.297038686102,187.939341057854,650,56.0924151369435,,,medium,running
d376a7b6-bec7-49ed-9209-ec05c597f9dc,6/27/2023 23:22,,45.0084713172983,938.544106760636,487.598030890765,453,,0.708573912417075,io,high,completed
34b133fa-daee-4721-81f6-4028fb9d774b,7/14/2023 4:29,,49.0072175760858,884.110162267428,425.923254415556,7158,82.1874649051865,0.0871217924309992,compute,medium,running
45d2af78-1460-4460-a529-104d76ae1a06,2/15/2023 5:11,31.4732772000475,51.9166353741396,,204.543648451597,9666,98.5959634216443,0.242972430764743,network,high,waiting
fa535d69-c486-4895-8acf-999bfb592ca9,6/9/2023 7:04,57.86099801171,69.7489413455795,463.175204803276,236.549619586649,5193,84.851086545322,0.247434632006821,,high,completed
5443d6ef-4216-41c6-b9b8-e6c829c803e4,4/22/2023 18:49,68.3601500353557,69.2401872285702,137.35235280067,489.707166426509,6536,,,compute,medium,waiting
,5/15/2023 1:48,26.8749387076735,83.2237213867369,263.339592389816,209.367255983447,8189,,0.610659736345911,io,low,running
a08d06c4-ca66-469e-be25-c5dd66459332,3/11/2023 9:20,12.9762622568381,69.5706884388085,496.317778962407,268.70574645527,3529,86.7553199240541,0.729650942637655,io,low,completed
bf187bcf-1eb2-4424-b3f7-24db577af1a1,1/12/2023 3:09,5.88087209344621,55.148867944742,351.955320961121,263.510772003377,8714,62.3194967073886,0.0801471970718621,,high,waiting
266491fc-10e4-4c02-a732-1b5d25839359,4/1/2023 10:37,57.5752845030552,11.9315034685528,12.8347080939542,359.513511379338,5853,86.9608530765349,0.529091015811373,compute,medium,running
cf315993-7b8a-4958-b2e5-07846fec9a58,7/11/2023 19:49,18.6130166333002,,44.4456196601651,145.949980558134,5685,39.6904197837577,0.189164675959766,network,high,running
6705d1d1-1117-4c1c-ac9c-f8999f36c1cf,1/6/2023 5:02,0.924799422369937,95.522592550204,163.90956450702,280.656196568792,7298,10.5778738275047,0.736428221860618,compute,medium,completed
3ad80890-fe39-406c-9e0a-3477c93115dc,2/14/2023 4:01,92.7753079323704,79.1367952596769,700.304947492275,373.993460541267,6725,93.7697236499911,0.214375729965757,io,,completed
5d7055ac-386c-445c-9685-5df56f650e5c,4/24/2023 0:21,53.714041908324,63.9287848659716,310.062002364985,426.516202958726,3103,68.1710045476836,0.484023901218605,network,medium,running
32ab543c-98ec-4ac9-8e56-a324d19f3732,,9.24481802469727,8.07386043048469,830.681415213812,49.2153335707029,221,3.04692780376901,0.940287822692154,compute,high,
8318fe4d-7441-44b5-8f1e-469cf94775d7,4/23/2023 18:04,84.2921112127485,,36.0610250708056,347.15507309896,931,93.7263971279979,0.714452443097278,io,low,running
,3/24/2023 9:42,98.3202738290118,63.4550054191884,713.353778387347,475.128368421454,6606,45.3970483263724,0.312753640355186,io,,
7a25a3ad-ce8c-402f-b6a8-cc42c9894703,3/13/2023 1:41,44.8600662017717,47.5680025146906,738.238937587989,92.2237537751871,8713,,0.639209953193286,network,low,running
9d6b049d-6d9a-4cb0-b387-cfd0beae8ae1,2/8/2023 19:26,4.24896082381581,25.527944928294,717.306989736749,56.5761927951826,1627,81.7709170412235,0.649901036948143,compute,high,running
aff78558-5d6d-46fd-8d0c-1d27cf99b4f7,4/22/2023 2:46,11.7545940756063,38.1430805333904,216.418382063991,,5382,42.6674044575658,,compute,low,running
a599641f-013b-4ad1-bd66-4f3a54ae463e,6/3/2023 7:12,38.1653746645432,60.6405906590588,816.564537201538,439.69046395204,5392,39.9497450538913,,compute,high,
fbfd8c66-9448-46ee-ba9d-175214ec4b71,3/25/2023 21:00,88.5522637448877,,620.243123147841,138.394605738758,7355,91.5860338204116,0.150231919399517,network,low,running
88b301d8-d8fa-43b3-bd28-035924271594,3/1/2023 8:22,14.8038679277762,99.0695368184142,499.660887024219,393.655837741332,5312,86.1634368427933,0.985102821889487,io,low,waiting
,,82.3990094002695,65.5627984838349,947.38257784,162.939755357439,4416,11.9489000084154,0.588433055136786,network,medium,running
45fa37f6-67a8-4155-9e75-3e7c453d0437,5/20/2023 6:25,1.49762602190194,82.9438003194874,94.945102318185,414.278240490209,218,81.8027886575137,0.481815979433608,io,medium,
,3/30/2023 11:23,45.7388698785811,83.7208746416277,714.825475518618,307.906219354205,3766,13.2501818087122,0.425640896031882,network,medium,running
40bbb7ca-0608-4adb-ad23-3fe10a5ef309,7/9/2023 19:56,64.4397140950568,62.7156857528133,,33.6457196973811,1026,68.2009416722805,0.88695826411441,network,,running
3ce85338-d9b4-40f4-865a-6d01517ab376,5/19/2023 18:50,6.03794820255964,60.033712572783,917.192016847762,184.292329004934,7512,89.3122624340015,0.0109818949511464,network,high,running
862c10d2-4e67-4784-9f65-0b865a6b2fff,5/23/2023 17:42,61.4762750616486,77.7869077482887,386.39913405582,474.70610431447,,55.3785861638971,0.848450541970002,,low,completed
8b0386f9-f833-4847-bac1-49480158eedd,,94.4404121469556,,599.095174975035,298.673389925878,8540,70.5415869017954,0.27147784553437,io,medium,running
97291efd-28e3-4f35-b105-47dbc17dcefd,1/24/2023 1:32,16.0259920136595,28.1619405242256,993.861041709133,,3261,76.3930930979503,,network,medium,completed
1329f6c6-6972-42bc-ac1f-794eddec2421,4/16/2023 6:46,72.9611383035352,51.4785812214505,467.558790850386,,6086,52.412718090874,,io,high,running
